id,content,label
936081655129596004,"**<a:vibe:896483358161395712>  1/25 Nouns Weekly  Call Part 1/3 <a:vibe:896483358161395712> 

Prop 36: Nouns Outdoor Advertising Placement On Giant Donut Statue In Los Angeles (Randy’s Donuts)**
- https://nouns.wtf/vote/36](https://nouns.wtf/vote/36
- What’s our appetite for budget on other large physicals?
    - I was looking at installations in brooklyn ect for other projects
- Will we be able to start zero’ing in on more precise ways of measuring cost vs. benefit for something like this? Hard to figure out KPIs
- Can we set up a fun incentive for people to take pictures by the donut or shoot a music video? Maybe we suggest going to the spot and adding pictures to Google Maps?
- What makes it a success?
- Super important to do something to perpetuate it online
    - The value of doing something in the real world (given that the exposure is not as high as digital world) is the credibility that comes from being in physical, can be re-imported into the physical world
    - Campaign that carries over what is happening in physical world vs metaverse where people care and know what nouns are?
- Can we find something to with the glasses after the fact? They can be stored for future use

**Advertising vs. Other types of Proposals**
- Feedback loops within nouns/NFT is very strong, if we focus only on advertising are we just doing that?
- Naturally the loudest activities will be advertisement, but we want to build as well, not just advertise
- Would like to build things with more substance
- Important to counter balance all the advertising with a larger vision of what is all of this about, what are we doing it all for?
- Should we be thinking about allocation of budget /treasury over time?

**Scaling Treasury / Providing exposure beyond Nouns**
- The tightrope we have to walk is maintaining super high integrity, elevating NFT conversation, while aggregating all of this ETH, which gives us the option to do significant things in the world at scale
- We could offer bonds to whales that want to continue gaining more nouns exposure
- To the extent that nouns continue to be backed by eth, and derive value from ETH, the thing that you’re buying is the option on scale
- Maybe it's likely with ETH going to 10k or something that noun price is likely to still be 100E or whatever in 2 years
- Would be great to have more ETH, but not at the expense of the culture
- Being able to borrow at anything less than predatory rate limits exposure to eth
- So much asym upside with the potential that those assets could be uncorrelated
- If the end goal is a lot of ETH in the treasury (to do nounish things)
    - Is it possible to get to the scale we want to not doing those things?
    - And start doing those things at scale without impacting the culture?
- Makes me anxious to picture the possibility of liquidation of a friend/dao member
- Increase exposure without increasing their governance exposure seems like a positive culturally

**Building / Funding things that aren’t visual / art focused**
- How do we fund things that can’t be easily branded/use Nouns art?
- We can do more things with substance if we dont need to fund visually noun-ish
- We be awesome to have a consistent brand footprint/iconography that eventually spans across web3
    - powered/brought to you by nouns, the glasses, like the FB thumb/like button
- As we scale the project can eventually have multiple subdaos, multiple pods, multiple discords ect all of which leveraging the pool of permissionless capital in their own way",
1037070003482136667,<@813421644298321961> what are you finding to be the highest signal channel to talk to Nounders 1 day later?,
897844460157812776,is there a place to report scammers? got a message from someone in the server,
994273950425165975,Who’s guest tomorrow?,
959197092050513940,"But that should happen before approving the deal, no?",
1021433299480096818,Should we just put a start time rather than range?,
1027864312989089822,"hey, any nounish projects participating on hacktoberfest? <a:noggles_eyes:1012660553438744597> 
I love their swag",
1024519488332374076,Where are my nounlets,
990998043849523201,Another cool thing would be to give people with long streaks a coupon code for other Nounish stores? I think setting up a merch store is good in the future but I think we start with other Nouns merch first.,
1034133286466887700,Should my address be on there?,
1054765478758846504,"gm toady, already have the queue update from ben?",
878114374198394880,"Ah wait, sha 256 is 2^256 combos, so aren't we just overthinking this?",
986610237597425694,"hmmm not very familiar with the hidden tab. what’s the mean? 

cc: <@878517610025742336>",
876590303618932796,Fair evaluation?,
905505602711736370,Should I draft a proposal on this? or only nouners can do that?,
1047974567840317550,so this genie drop is real??? i thought airdrops were a thing of dark ages,
1070847578847064084,@everyone who is on TNS as co host in lil nouns show space?,
943963739206606902,"It also might be a bit bizzare, but, I don’t know how other derivatives feel. How about maybe airdropping one another’s derivative to one another?",
1045134293623635978,hey anyone know about sockzdao??? one of the first dao iteration i heard of.... but cant seem to find any kind thread... they rugged i'm sure... but still curious about this dao party bit I bought into last year... anyone???,
908889677900169277,"so the steth is secured by eth sitting on eth2, but what forces it to keep peg?",
1040320041008255009,Would you like me to get one out?,
1030175510749257870,"""I'm disgusted in myself"" hahaha love it
No problem, what's your address you'd like it in?",
941892786360307766,Not the same huh?,
1003709795011924040,"Will you have digital walls to display things? maybe we can put send some things that can be edited into a short oor a cycle of images form NFTNYC, RIO and others?",
946851794573738004,Does anyone have an estimate on how much it costs to participate in the multisig?,
1029403854711816312,sounds like a plan. what if anything do you see as preceding that?,
984908314192261170,Anyone have any feedback for Greidiens? <#970709974080692234>,
1005812763026804776,"Argentino en España, tu?",
911313672910045224,Good point and interesting to see the results. I feel like the last 2 weeks have had fewer small bids (gas price? attention cycling in/out?),
996068293108568134,Whats the head called on 371?,
933418808436228096,Guys should we vote for another Beer Noun if it comes up?,
906686891737378856,"So if we own a noun as part of a dao, how does verifying work? Just appoint a spokesperson basically?",
988478809219154041,What’s 837NEXT?,
1064599346475192460,maybe a segment on this week's BuilderBox?,
1038537181490327664,<@&1011390425745080453> <@&1007348506282954874> who's coming today?,
917538387345408080,<@!557727542149120010> Can you tell me anything about Deep Fried horse? haha just want more context for it lol,
